playerId,fullName,firstName,lastName,currentAge,birthDate,rookie,primaryPosition,primaryPositionType,currentTeamId
8483442,Jagger Firkus,Jagger,Firkus,20,2004-04-29,,R,Forward,SEA
8476826,Yanni Gourde,Yanni,Gourde,32,1991-12-15,,C,Forward,SEA
8483449,David Goyette,David,Goyette,20,2004-03-27,,C,Forward,SEA
8477401,John Hayden,John,Hayden,29,1995-02-14,,C,Forward,SEA
8480869,Luke Henman,Luke,Henman,24,2000-04-29,,C,Forward,SEA
8481789,Tye Kartye,Tye,Kartye,23,2001-04-30,,L,Forward,SEA
8477955,Jared McCann,Jared,McCann,28,1996-05-31,,L,Forward,SEA
8476323,Max McCormick,Max,McCormick,32,1992-05-01,,L,Forward,SEA
8482874,Jacob Melanson,Jacob,Melanson,21,2003-04-22,,R,Forward,SEA
8483570,Ben Meyers,Ben,Meyers,25,1998-11-15,,C,Forward,SEA
8483012,Logan Morrison,Logan,Morrison,22,2002-07-09,,C,Forward,SEA
8483497,Jani Nyman,Jani,Nyman,20,2004-07-30,,R,Forward,SEA
8484219,Carson Rehkopf,Carson,Rehkopf,19,2005-01-07,,L,Forward,SEA
8483043,Tucker Robertson,Tucker,Robertson,21,2003-06-22,,C,Forward,SEA
8484891,Lleyton Roed,Lleyton,Roed,22,2002-08-08,,L,Forward,SEA
8484222,Eduard Sale,Eduard,Sale,19,2005-03-10,,L,Forward,SEA
8475768,Jaden Schwartz,Jaden,Schwartz,32,1992-06-25,,C,Forward,SEA
8478477,Mitchell Stephens,Mitchell,Stephens,27,1997-02-05,,C,Forward,SEA
8476905,Chandler Stephenson,Chandler,Stephenson,30,1994-04-22,,C,Forward,SEA
8479293,Brandon Tanev,Brandon,Tanev,32,1991-12-31,,L,Forward,SEA
8480009,Eeli Tolvanen,Eeli,Tolvanen,25,1999-04-22,,R,Forward,SEA
8482751,Ryan Winterton,Ryan,Winterton,21,2003-09-04,,C,Forward,SEA
8483524,Shane Wright,Shane,Wright,20,2004-01-05,,C,Forward,SEA
8478840,Will Borgen,Will,Borgen,27,1996-12-19,,D,Defenseman,SEA
8477522,Nikolas Brouillard,Nikolas,Brouillard,29,1995-02-07,,D,Defenseman,SEA
8478407,Vince Dunn,Vince,Dunn,27,1996-10-29,,D,Defenseman,SEA
8482858,Ryker Evans,Ryker,Evans,22,2001-12-13,,D,Defenseman,SEA
8479985,Cale Fleury,Cale,Fleury,25,1998-11-19,,D,Defenseman,SEA
8479320,Maxime Lajoie,Maxime,Lajoie,26,1997-11-05,,D,Defenseman,SEA
8476457,Adam Larsson,Adam,Larsson,31,1992-11-12,,D,Defenseman,SEA
8479372,Joshua Mahura,Joshua,Mahura,26,1998-05-05,,D,Defenseman,SEA
8477986,Brandon Montour,Brandon,Montour,30,1994-04-11,,D,Defenseman,SEA
8483494,Ty Nelson,Ty,Nelson,20,2004-03-30,,D,Defenseman,SEA
8476467,Jamie Oleksiak,Jamie,Oleksiak,31,1992-12-21,,D,Defenseman,SEA
8477467,Gustav Olofsson,Gustav,Olofsson,29,1994-12-01,,D,Defenseman,SEA
8482866,Ville Ottavainen,Ville,Ottavainen,22,2002-08-12,,D,Defenseman,SEA
8478020,Michael Amadio,Michael,Amadio,28,1996-05-13,,R,Forward,OTT
8480208,Drake Batherson,Drake,Batherson,26,1998-04-27,,R,Forward,OTT
8483579,Wyatt Bongiovanni,Wyatt,Bongiovanni,25,1999-07-24,,L,Forward,OTT
8482674,Tyler Boucher,Tyler,Boucher,21,2003-01-16,,R,Forward,OTT
8482706,Jake Chiasson,Jake,Chiasson,21,2003-05-25,,R,Forward,OTT
8476393,Nick Cousins,Nick,Cousins,31,1993-07-20,,C,Forward,OTT
8481065,Angus Crookshank,Angus,Crookshank,24,1999-10-02,,L,Forward,OTT
8482458,Philippe Daoust,Philippe,Daoust,22,2001-11-05,,C,Forward,OTT
8478874,Adam Gaudette,Adam,Gaudette,27,1996-10-03,,R,Forward,OTT
8473512,Claude Giroux,Claude,Giroux,36,1988-01-12,,R,Forward,OTT
8479393,Noah Gregor,Noah,Gregor,26,1998-07-28,,L,Forward,OTT
8482092,Ridly Greig,Ridly,Greig,22,2002-08-08,,C,Forward,OTT
8483676,Stephen Halliday,Stephen,Halliday,22,2002-07-02,,C,Forward,OTT
8478146,Matthew Highmore,Matthew,Highmore,28,1996-02-27,,C,Forward,OTT
8478173,Hayden Hodgson,Hayden,Hodgson,28,1996-03-02,,R,Forward,OTT
8480890,Jan Jenik,Jan,Jenik,24,2000-09-15,,C,Forward,OTT
8479772,Zack MacEwen,Zack,MacEwen,28,1996-07-08,,R,Forward,OTT
8480064,Josh Norris,Josh,Norris,25,1999-05-05,,C,Forward,OTT
8482859,Zack Ostapchuk,Zack,Ostapchuk,21,2003-05-29,,C,Forward,OTT
8474102,David Perron,David,Perron,36,1988-05-28,,L,Forward,OTT
8483673,Oskar Pettersson,Oskar,Pettersson,20,2004-02-04,,R,Forward,OTT
8479516,Garrett Pilon,Garrett,Pilon,26,1998-04-13,,C,Forward,OTT
8481596,Shane Pinto,Shane,Pinto,23,2000-11-12,,C,Forward,OTT
8481579,Jamieson Rees,Jamieson,Rees,23,2001-02-26,,C,Forward,OTT
8481133,Cole Reinhardt,Cole,Reinhardt,24,2000-02-01,,L,Forward,OTT
8482116,Tim Stützle,Tim,Stützle,22,2002-01-15,,C,Forward,OTT
8480801,Brady Tkachuk,Brady,Tkachuk,25,1999-09-16,,L,Forward,OTT
8480879,Jacob Bernard-Docker,Jacob,Bernard-Docker,24,2000-06-30,,D,Defenseman,OTT
8478469,Thomas Chabot,Thomas,Chabot,27,1997-01-30,,D,Defenseman,OTT
8479602,Jeremy Davies,Jeremy,Davies,27,1996-12-04,,D,Defenseman,OTT
8483435,Jorian Donovan,Jorian,Donovan,20,2004-04-05,,D,Defenseman,OTT
8481679,Maxence Guenette,Maxence,Guenette,23,2001-04-28,,D,Defenseman,OTT
8483683,Tomas Hamara,Tomas,Hamara,20,2004-03-09,,D,Defenseman,OTT
8474612,Travis Hamonic,Travis,Hamonic,34,1990-08-16,,D,Defenseman,OTT
8475324,Nick Jensen,Nick,Jensen,34,1990-09-21,,D,Defenseman,OTT
8482095,Tyler Kleven,Tyler,Kleven,22,2002-01-10,,D,Defenseman,OTT
8484321,Nikolas Matinpalo,Nikolas,Matinpalo,25,1998-10-05,,D,Defenseman,OTT
8483619,Filip Roos,Filip,Roos,25,1999-01-05,,D,Defenseman,OTT
8482105,Jake Sanderson,Jake,Sanderson,22,2002-07-08,,D,Defenseman,OTT
8482131,Donovan Sebrango,Donovan,Sebrango,22,2002-01-12,,D,Defenseman,OTT
8484534,Djibril Toure,Djibril,Toure,21,2003-06-05,,D,Defenseman,OTT
8484759,Carter Yakemchuk,Carter,Yakemchuk,18,2005-09-29,,D,Defenseman,OTT
8482245,Artem Zub,Artem,Zub,28,1995-10-03,,D,Defenseman,OTT
8475461,Andrew Agozzino,Andrew,Agozzino,33,1991-01-03,,L,Forward,UTA
8479561,Travis Barron,Travis,Barron,26,1998-08-17,,L,Forward,UTA
8484786,Cole Beaudoin,Cole,Beaudoin,18,2006-04-24,,C,Forward,UTA
8475760,Nick Bjugstad,Nick,Bjugstad,32,1992-07-17,,C,Forward,UTA
8479619,Michael Carcone,Michael,Carcone,28,1996-05-19,,L,Forward,UTA
8483431,Logan Cooley,Logan,Cooley,20,2004-05-04,,C,Forward,UTA
8478474,Lawson Crouse,Lawson,Crouse,27,1997-06-23,,L,Forward,UTA
8482659,Josh Doan,Josh,Doan,22,2002-02-01,,R,Forward,UTA
8480876,Curtis Douglas,Curtis,Douglas,24,2000-03-06,,C,Forward,UTA
8482699,Dylan Guenther,Dylan,Guenther,21,2003-04-10,,R,Forward,UTA
8480849,Barrett Hayton,Barrett,Hayton,24,2000-06-09,,C,Forward,UTA
8484795,Tij Iginla,Tij,Iginla,18,2006-08-04,,C,Forward,UTA
8483597,Milos Kelemen,Milos,Kelemen,25,1999-07-06,,L,Forward,UTA
8479343,Clayton Keller,Clayton,Keller,26,1998-07-29,,C,Forward,UTA
8477021,Alex Kerfoot,Alex,Kerfoot,30,1994-08-11,,C,Forward,UTA
8482924,Sam Lipkin,Sam,Lipkin,21,2003-01-03,,L,Forward,UTA
8481711,Matias Maccelli,Matias,Maccelli,23,2000-10-14,,L,Forward,UTA
8483671,Miko Matikka,Miko,Matikka,20,2003-10-26,,R,Forward,UTA
8480855,Jack McBain,Jack,McBain,24,2000-01-06,,C,Forward,UTA
8481827,Ben McCartney,Ben,McCartney,23,2001-07-13,,L,Forward,UTA
8484207,Noel Nordh,Noel,Nordh,19,2005-01-25,,L,Forward,UTA
8477070,Liam O'Brien,Liam,O'Brien,30,1994-07-29,,C,Forward,UTA
8481699,Aku Raty,Aku,Raty,23,2001-07-05,,R,Forward,UTA
8477951,Nick Schmaltz,Nick,Schmaltz,28,1996-02-23,,C,Forward,UTA
8481102,Egor Sokolov,Egor,Sokolov,24,2000-06-07,,L,Forward,UTA
8478831,Kevin Stenlund,Kevin,Stenlund,28,1996-09-20,,C,Forward,UTA
8474145,Robert Bortuzzo,Robert,Bortuzzo,35,1989-03-18,,D,Defenseman,UTA
8474013,Ian Cole,Ian,Cole,35,1989-02-21,,D,Defenseman,UTA
8475246,Kevin Connauton,Kevin,Connauton,34,1990-02-23,,D,Defenseman,UTA
8483436,Artem Duda,Artem,Duda,20,2004-04-08,,D,Defenseman,UTA
8480434,Sean Durzi,Sean,Durzi,25,1998-10-21,,D,Defenseman,UTA
8480891,Michael Kesselring,Michael,Kesselring,24,2000-01-13,,D,Defenseman,UTA
8484326,Patrik Koch,Patrik,Koch,27,1996-12-08,,D,Defenseman,UTA
8481609,Vladislav Kolyachonok,Vladislav,Kolyachonok,23,2001-05-26,,D,Defenseman,UTA
8483472,Maveric Lamoureux,Maveric,Lamoureux,20,2004-01-13,,D,Defenseman,UTA
8478507,John Marino,John,Marino,27,1997-05-21,,D,Defenseman,UTA
8481159,Montana Onyebuchi,Montana,Onyebuchi,24,2000-03-08,,D,Defenseman,UTA
8479410,Mikhail Sergachev,Mikhail,Sergachev,26,1998-06-25,,D,Defenseman,UTA
8483763,Maksymilian Szuber,Maksymilian,Szuber,22,2002-08-25,,D,Defenseman,UTA
8479976,Juuso Valimaki,Juuso,Valimaki,25,1998-10-06,,D,Defenseman,UTA
8476981,Josh Anderson,Josh,Anderson,30,1994-05-07,,R,Forward,MTL
8476469,Joel Armia,Joel,Armia,31,1993-05-31,,R,Forward,MTL
8479718,Alex Barré-Boulet,Alex,Barré-Boulet,27,1997-05-21,,C,Forward,MTL
8483424,Owen Beck,Owen,Beck,20,2004-02-03,,C,Forward,MTL
8481540,Cole Caufield,Cole,Caufield,23,2001-01-02,,R,Forward,MTL
8483549,Lucas Condotta,Lucas,Condotta,26,1997-11-06,,L,Forward,MTL
8481523,Kirby Dach,Kirby,Dach,23,2001-01-21,,C,Forward,MTL
8483728,Jared Davidson,Jared,Davidson,22,2002-07-07,,C,Forward,MTL
8477989,Christian Dvorak,Christian,Dvorak,28,1996-02-02,,C,Forward,MTL
8478133,Jake Evans,Jake,Evans,28,1996-06-02,,C,Forward,MTL
8482081,Sean Farrell,Sean,Farrell,22,2001-11-02,,C,Forward,MTL
8475848,Brendan Gallagher,Brendan,Gallagher,32,1992-05-06,,R,Forward,MTL
8479330,Brandon Gignac,Brandon,Gignac,26,1997-11-07,,C,Forward,MTL
8481093,Rafael Harvey-Pinard,Rafael,Harvey-Pinard,25,1999-01-06,,L,Forward,MTL
8482476,Emil Heineman,Emil,Heineman,22,2001-11-16,,L,Forward,MTL
8482775,Oliver Kapanen,Oliver,Kapanen,21,2003-07-29,,C,Forward,MTL
8482828,Riley Kidney,Riley,Kidney,21,2003-03-25,,C,Forward,MTL
8479339,Patrik Laine,Patrik,Laine,26,1998-04-19,,R,Forward,MTL
8483488,Filip Mesar,Filip,Mesar,20,2004-01-03,,R,Forward,MTL
8481618,Alex Newhook,Alex,Newhook,23,2001-01-28,,C,Forward,MTL
8482150,Jacob Perreault,Jacob,Perreault,22,2002-04-15,,R,Forward,MTL
8479543,Michael Pezzetta,Michael,Pezzetta,26,1998-03-13,,L,Forward,MTL
8482749,Joshua Roy,Joshua,Roy,21,2003-08-06,,R,Forward,MTL
8481794,Xavier Simoneau,Xavier,Simoneau,23,2001-05-19,,C,Forward,MTL
8483515,Juraj Slafkovsky,Juraj,Slafkovsky,20,2004-03-30,,L,Forward,MTL
8480018,Nick Suzuki,Nick,Suzuki,25,1999-08-10,,C,Forward,MTL
8482134,Luke Tuch,Luke,Tuch,22,2002-03-07,,L,Forward,MTL
8484403,Florian Xhekaj,Florian,Xhekaj,20,2004-06-27,,L,Forward,MTL
8482111,Justin Barron,Justin,Barron,22,2001-11-15,,D,Defenseman,MTL
8483686,Adam Engstrom,Adam,Engstrom,20,2003-11-17,,D,Defenseman,MTL
8482087,Kaiden Guhle,Kaiden,Guhle,22,2002-01-18,,D,Defenseman,MTL
8483457,Lane Hutson,Lane,Hutson,20,2004-02-14,,D,Defenseman,MTL
8482733,Logan Mailloux,Logan,Mailloux,21,2003-04-15,,D,Defenseman,MTL
8476875,Mike Matheson,Mike,Matheson,30,1994-02-27,,D,Defenseman,MTL
8484220,David Reinbacher,David,Reinbacher,19,2004-10-25,,D,Defenseman,MTL
8475233,David Savard,David,Savard,33,1990-10-22,,D,Defenseman,MTL
8481593,Jayden Struble,Jayden,Struble,23,2001-09-08,,D,Defenseman,MTL
8482806,William Trudeau,William,Trudeau,21,2002-10-11,,D,Defenseman,MTL
8482964,Arber Xhekaj,Arber,Xhekaj,23,2001-01-30,,D,Defenseman,MTL
8484149,Gavin Brindley,Gavin,Brindley,19,2004-10-05,,C,Forward,CBJ
8483045,Cameron Butler,Cameron,Butler,22,2002-06-09,,R,Forward,CBJ
8482475,Yegor Chinakhov,Yegor,Chinakhov,23,2001-02-01,,R,Forward,CBJ
8479941,Justin Danforth,Justin,Danforth,31,1993-03-15,,R,Forward,CBJ
8483432,Luca Del Bel Belluz,Luca,Del Bel Belluz,20,2003-11-10,,C,Forward,CBJ
8483688,Jordan Dumais,Jordan,Dumais,20,2004-04-15,,R,Forward,CBJ
8484166,Adam Fantilli,Adam,Fantilli,19,2004-10-12,,C,Forward,CBJ
8480441,Trey Fix-Wolansky,Trey,Fix-Wolansky,25,1999-05-26,,R,Forward,CBJ
8479580,Dylan Gambrell,Dylan,Gambrell,28,1996-08-26,,C,Forward,CBJ
8476432,Boone Jenner,Boone,Jenner,31,1993-06-15,,C,Forward,CBJ
8482660,Kent Johnson,Kent,Johnson,21,2002-10-18,,C,Forward,CBJ
8476374,Sean Kuraly,Sean,Kuraly,31,1993-01-20,,C,Forward,CBJ
8482744,James Malatesta,James,Malatesta,21,2003-05-31,,L,Forward,CBJ
8480893,Kirill Marchenko,Kirill,Marchenko,24,2000-07-21,,R,Forward,CBJ
8484125,Hunter McKown,Hunter,McKown,22,2002-08-18,,C,Forward,CBJ
8477497,Sean Monahan,Sean,Monahan,29,1994-10-12,,C,Forward,CBJ
8479671,Mathieu Olivier,Mathieu,Olivier,27,1997-02-11,,R,Forward,CBJ
8484214,Luca Pinelli,Luca,Pinelli,19,2005-04-05,,C,Forward,CBJ
8482451,Mikael Pyyhtia,Mikael,Pyyhtia,22,2001-12-17,,L,Forward,CBJ
8482705,Cole Sillinger,Cole,Sillinger,21,2003-05-16,,C,Forward,CBJ
8483538,Owen Sillinger,Owen,Sillinger,27,1997-09-23,,C,Forward,CBJ
8474037,James van Riemsdyk,James,van Riemsdyk,35,1989-05-04,,L,Forward,CBJ
8481716,Dmitri Voronkov,Dmitri,Voronkov,24,2000-09-10,,L,Forward,CBJ
8482453,Ole Julian Bjorgvik-Holm,Ole Julian,Bjorgvik-Holm,22,2002-05-23,,D,Defenseman,CBJ
8482678,Corson Ceulemans,Corson,Ceulemans,21,2003-05-05,,D,Defenseman,CBJ
8481161,Jake Christiansen,Jake,Christiansen,25,1999-09-12,,D,Defenseman,CBJ
8482839,Cole Clayton,Cole,Clayton,24,2000-02-29,,D,Defenseman,CBJ
8475790,Erik Gudbranson,Erik,Gudbranson,32,1992-01-07,,D,Defenseman,CBJ
8480887,Jordan Harris,Jordan,Harris,24,2000-07-07,,D,Defenseman,CBJ
8483460,David Jiricek,David,Jiricek,20,2003-11-28,,D,Defenseman,CBJ
8471677,Jack Johnson,Jack,Johnson,37,1987-01-13,,D,Defenseman,CBJ
8482448,Samuel Knazko,Samuel,Knazko,22,2002-08-07,,D,Defenseman,CBJ
8483485,Denton Mateychuk,Denton,Mateychuk,20,2004-07-12,,D,Defenseman,CBJ
8478500,Ivan Provorov,Ivan,Provorov,27,1997-01-13,,D,Defenseman,CBJ
8476923,Damon Severson,Damon,Severson,30,1994-08-07,,D,Defenseman,CBJ
8482711,Stanislav Svozil,Stanislav,Svozil,21,2003-01-17,,D,Defenseman,CBJ
8478460,Zach Werenski,Zach,Werenski,27,1997-07-19,,D,Defenseman,CBJ
8484153,Leo Carlsson,Leo,Carlsson,19,2004-12-26,,C,Forward,ANA
8481538,Judd Caulfield,Judd,Caulfield,23,2001-03-19,,R,Forward,ANA
8482118,Sam Colangelo,Sam,Colangelo,22,2001-12-26,,R,Forward,ANA
8477952,Robby Fabbri,Robby,Fabbri,28,1996-01-22,,C,Forward,ANA
8483444,Nathan Gaucher,Nathan,Gaucher,20,2003-11-06,,C,Forward,ANA
8483445,Cutter Gauthier,Cutter,Gauthier,20,2004-01-19,,L,Forward,ANA
8478424,Jansen Harkins,Jansen,Harkins,27,1997-05-23,,C,Forward,ANA
8477527,Ross Johnston,Ross,Johnston,30,1994-02-18,,L,Forward,ANA
8473986,Alex Killorn,Alex,Killorn,35,1989-09-14,,L,Forward,ANA
8481517,Brett Leason,Brett,Leason,25,1999-04-30,,R,Forward,ANA
8482925,Josh Lopina,Josh,Lopina,23,2001-02-16,,C,Forward,ANA
8480806,Isac Lundestrom,Isac,Lundestrom,24,1999-11-06,,C,Forward,ANA
8476934,Brock McGinn,Brock,McGinn,30,1994-02-02,,L,Forward,ANA
8482745,Mason McTavish,Mason,McTavish,21,2003-01-30,,C,Forward,ANA
8480292,Carson Meyer,Carson,Meyer,27,1997-08-18,,R,Forward,ANA
8484201,Nico Myatovic,Nico,Myatovic,19,2004-12-01,,L,Forward,ANA
8482136,Jan Mysak,Jan,Mysak,22,2002-06-24,,C,Forward,ANA
8481754,Nikita Nesterenko,Nikita,Nesterenko,23,2001-09-10,,C,Forward,ANA
8482682,Sasha Pastujov,Sasha,Pastujov,21,2003-07-15,,R,Forward,ANA
8484216,Coulson Pitre,Coulson,Pitre,19,2004-12-13,,R,Forward,ANA
8483630,Pavol Regenda,Pavol,Regenda,24,1999-12-07,,L,Forward,ANA
8484762,Beckett Sennecke,Beckett,Sennecke,18,2006-01-28,,R,Forward,ANA
8484396,Yegor Sidorov,Yegor,Sidorov,20,2004-06-18,,R,Forward,ANA
8476458,Ryan Strome,Ryan,Strome,31,1993-07-11,,C,Forward,ANA
8478873,Troy Terry,Troy,Terry,27,1997-09-10,,R,Forward,ANA
8478366,Frank Vatrano,Frank,Vatrano,30,1994-03-14,,R,Forward,ANA
8484110,Jaxsen Wiebe,Jaxsen,Wiebe,22,2002-05-16,,R,Forward,ANA
8481533,Trevor Zegras,Trevor,Zegras,23,2001-03-20,,C,Forward,ANA
8484414,Rodwin Dionicio,Rodwin,Dionicio,20,2004-03-30,,D,Defenseman,ANA
8475208,Brian Dumoulin,Brian,Dumoulin,33,1991-09-06,,D,Defenseman,ANA
8475764,Cam Fowler,Cam,Fowler,32,1991-12-05,,D,Defenseman,ANA
8475462,Radko Gudas,Radko,Gudas,34,1990-06-05,,D,Defenseman,ANA
8481563,Drew Helleson,Drew,Helleson,23,2001-03-26,,D,Defenseman,ANA
8482731,Tyson Hinds,Tyson,Hinds,21,2003-03-12,,D,Defenseman,ANA
8481605,Jackson LaCombe,Jackson,LaCombe,23,2001-01-09,,D,Defenseman,ANA
8483482,Tristan Luneau,Tristan,Luneau,20,2004-01-12,,D,Defenseman,ANA
8483490,Pavel Mintyukov,Pavel,Mintyukov,20,2003-11-25,,D,Defenseman,ANA
8480001,Urho Vaakanainen,Urho,Vaakanainen,25,1999-01-01,,D,Defenseman,ANA
8483521,Noah Warren,Noah,Warren,20,2004-07-15,,D,Defenseman,ANA
8482803,Olen Zellweger,Olen,Zellweger,21,2003-09-10,,D,Defenseman,ANA
8479315,Joey Anderson,Joey,Anderson,26,1998-06-19,,R,Forward,CHI
8476960,Andreas Athanasiou,Andreas,Athanasiou,30,1994-08-06,,C,Forward,CHI
8484144,Connor Bedard,Connor,Bedard,19,2005-07-17,,C,Forward,CHI
8477479,Tyler Bertuzzi,Tyler,Bertuzzi,29,1995-02-24,,L,Forward,CHI
8482703,Colton Dach,Colton,Dach,21,2003-01-04,,C,Forward,CHI
8477450,Jason Dickinson,Jason,Dickinson,29,1995-07-04,,C,Forward,CHI
8477987,Ryan Donato,Ryan,Donato,28,1996-04-09,,C,Forward,CHI
8473422,Nick Foligno,Nick,Foligno,36,1987-10-31,,L,Forward,CHI
8480252,Cole Guttman,Cole,Guttman,25,1999-04-06,,C,Forward,CHI
8475791,Taylor Hall,Taylor,Hall,32,1991-11-14,,L,Forward,CHI
8483453,Gavin Hayes,Gavin,Hayes,20,2004-05-14,,L,Forward,CHI
8480798,Philipp Kurashev,Philipp,Kurashev,24,1999-10-12,,C,Forward,CHI
8484185,Nick Lardis,Nick,Lardis,19,2005-07-08,,L,Forward,CHI
8483480,Paul Ludwinski,Paul,Ludwinski,20,2004-04-23,,C,Forward,CHI
8482903,Jalen Luypen,Jalen,Luypen,22,2002-06-28,,C,Forward,CHI
8474034,Patrick Maroon,Patrick,Maroon,36,1988-04-23,,L,Forward,CHI
8481624,Ilya Mikheyev,Ilya,Mikheyev,29,1994-10-10,,R,Forward,CHI
8483493,Frank Nazar,Frank,Nazar,20,2004-01-14,,C,Forward,CHI
8482117,Lukas Reichel,Lukas,Reichel,22,2002-05-17,,L,Forward,CHI
8482082,Ryder Rolston,Ryder,Rolston,22,2001-10-31,,R,Forward,CHI
8477482,Zachary Sanford,Zachary,Sanford,29,1994-11-09,,L,Forward,CHI
8483677,Samuel Savoie,Samuel,Savoie,20,2004-03-25,,L,Forward,CHI
8478881,Brett Seney,Brett,Seney,28,1996-02-28,,L,Forward,CHI
8482172,Landon Slaggert,Landon,Slaggert,22,2002-06-25,,L,Forward,CHI
8475225,Craig Smith,Craig,Smith,35,1989-09-05,,C,Forward,CHI
8476882,Teuvo Teravainen,Teuvo,Teravainen,30,1994-09-11,,C,Forward,CHI
8482700,Nolan Allan,Nolan,Allan,21,2003-04-28,,D,Defenseman,CHI
8474673,TJ Brodie,TJ,Brodie,34,1990-06-07,,D,Defenseman,CHI
8481806,Louis Crevier,Louis,Crevier,23,2001-05-04,,D,Defenseman,CHI
8482807,Ethan Del Mastro,Ethan,Del Mastro,21,2003-01-15,,D,Defenseman,CHI
8477495,Seth Jones,Seth,Jones,29,1994-10-03,,D,Defenseman,CHI
8482176,Wyatt Kaiser,Wyatt,Kaiser,22,2002-07-31,,D,Defenseman,CHI
8483466,Kevin Korchinski,Kevin,Korchinski,20,2004-06-21,,D,Defenseman,CHI
8484783,Artyom Levshunov,Artyom,Levshunov,18,2005-10-28,,D,Defenseman,CHI
8474166,Alec Martinez,Alec,Martinez,37,1987-07-26,,D,Defenseman,CHI
8476473,Connor Murphy,Connor,Murphy,31,1993-03-26,,D,Defenseman,CHI
8482192,Isaak Phillips,Isaak,Phillips,22,2001-09-28,,D,Defenseman,CHI
8481568,Alex Vlasic,Alex,Vlasic,23,2001-06-05,,D,Defenseman,CHI
8477473,Justin Bailey,Justin,Bailey,29,1995-07-01,,R,Forward,SJS
8482133,Thomas Bordeleau,Thomas,Bordeleau,22,2002-01-03,,C,Forward,SJS
8483428,Filip Bystedt,Filip,Bystedt,20,2004-02-04,,C,Forward,SJS
8482206,Ethan Cardwell,Ethan,Cardwell,22,2002-08-30,,R,Forward,SJS
8484801,Macklin Celebrini,Macklin,Celebrini,18,2006-06-13,,C,Forward,SJS
8484994,Igor Chernyshov,Igor,Chernyshov,18,2005-11-30,,L,Forward,SJS
8482086,Brandon Coe,Brandon,Coe,22,2001-12-01,,R,Forward,SJS
8474053,Logan Couture,Logan,Couture,35,1989-03-28,,C,Forward,SJS
8480848,Ty Dellandrea,Ty,Dellandrea,24,2000-07-21,,C,Forward,SJS
8482667,William Eklund,William,Eklund,21,2002-10-12,,L,Forward,SJS
8476624,Barclay Goodrow,Barclay,Goodrow,31,1993-02-26,,R,Forward,SJS
8484911,Collin Graf,Collin,Graf,22,2002-09-21,,R,Forward,SJS
8475798,Mikael Granlund,Mikael,Granlund,32,1992-02-26,,C,Forward,SJS
8479336,Carl Grundstrom,Carl,Grundstrom,26,1997-12-01,,R,Forward,SJS
8482101,Danil Gushchin,Danil,Gushchin,22,2002-02-06,,L,Forward,SJS
8484176,Kasper Halttunen,Kasper,Halttunen,19,2005-06-07,,R,Forward,SJS
8480011,Klim Kostin,Klim,Kostin,25,1999-05-05,,C,Forward,SJS
8479316,Luke Kunin,Luke,Kunin,26,1997-12-04,,C,Forward,SJS
8484200,Quentin Musty,Quentin,Musty,19,2005-07-06,,L,Forward,SJS
8479249,Andrew Poturalski,Andrew,Poturalski,30,1994-01-14,,C,Forward,SJS
8482181,Tristen Robins,Tristen,Robins,22,2001-11-15,,C,Forward,SJS
8483618,Mitchell Russell,Mitchell,Russell,23,2001-03-06,,R,Forward,SJS
8477149,Scott Sabourin,Scott,Sabourin,32,1992-07-30,,R,Forward,SJS
8479379,Givani Smith,Givani,Smith,26,1998-02-27,,R,Forward,SJS
8484227,Will Smith,Will,Smith,19,2005-03-17,,C,Forward,SJS
8481477,Nico Sturm,Nico,Sturm,29,1995-05-03,,C,Forward,SJS
8475726,Tyler Toffoli,Tyler,Toffoli,32,1992-04-24,,C,Forward,SJS
8477505,Alexander Wennberg,Alexander,Wennberg,30,1994-09-22,,C,Forward,SJS
8480188,Fabian Zetterlund,Fabian,Zetterlund,25,1999-08-25,,L,Forward,SJS
8476988,Matt Benning,Matt,Benning,30,1994-05-25,,D,Defenseman,SJS
8484152,Luca Cagnoni,Luca,Cagnoni,19,2004-12-21,,D,Defenseman,SJS
8479523,Lucas Carlsson,Lucas,Carlsson,27,1997-07-05,,D,Defenseman,SJS
8476879,Cody Ceci,Cody,Ceci,30,1993-12-21,,D,Defenseman,SJS
8484806,Sam Dickinson,Sam,Dickinson,18,2006-06-07,,D,Defenseman,SJS
8479983,Mario Ferraro,Mario,Ferraro,26,1998-09-17,,D,Defenseman,SJS
8483745,Jake Furlong,Jake,Furlong,20,2004-03-04,,D,Defenseman,SJS
8482934,Artem Guryev,Artem,Guryev,21,2003-05-17,,D,Defenseman,SJS
8482166,Shakir Mukhamadullin,Shakir,Mukhamadullin,22,2002-01-10,,D,Defenseman,SJS
8484313,Valtteri Pulli,Valtteri,Pulli,23,2001-03-13,,D,Defenseman,SJS
8480172,Jan Rutta,Jan,Rutta,34,1990-07-29,,D,Defenseman,SJS
8481486,Jimmy Schuldt,Jimmy,Schuldt,29,1995-05-11,,D,Defenseman,SJS
8482144,Jack Thompson,Jack,Thompson,22,2002-03-19,,D,Defenseman,SJS
8481567,Henry Thrun,Henry,Thrun,23,2001-03-12,,D,Defenseman,SJS
8471709,Marc-Edouard Vlasic,Marc-Edouard,Vlasic,37,1987-03-30,,D,Defenseman,SJS
8478013,Jake Walman,Jake,Walman,28,1996-02-20,,D,Defenseman,SJS
